meter_id;timestamp;power_kw
2;2026-01-05 10:00:00.000;297,55
2;2026-01-05 09:00:00.000;297,11
2;2026-01-05 08:00:00.000;294,66
2;2026-01-05 07:00:00.000;300,45
2;2026-01-05 06:00:00.000;307,61
2;2026-01-05 05:00:00.000;306,1
2;2026-01-05 04:00:00.000;303,82
2;2026-01-05 03:00:00.000;297,17
2;2026-01-05 02:00:00.000;296,2
2;2026-01-05 01:00:00.000;302,41
2;2026-01-05 00:00:00.000;295,61
2;2026-01-04 23:00:00.000;292,31
2;2026-01-04 22:00:00.000;290,8
2;2026-01-04 21:00:00.000;291,58
2;2026-01-04 20:00:00.000;300,53
2;2026-01-04 19:00:00.000;294,78
2;2026-01-04 18:00:00.000;309,96
2;2026-01-04 17:00:00.000;309,9
2;2026-01-04 16:00:00.000;305,88
2;2026-01-04 15:00:00.000;303,6
2;2026-01-04 14:00:00.000;292,59
2;2026-01-04 13:00:00.000;291,22
2;2026-01-04 12:00:00.000;303,6
2;2026-01-04 11:00:00.000;294,79
2;2026-01-04 10:00:00.000;301,86
2;2026-01-04 09:00:00.000;294,8
2;2026-01-04 08:00:00.000;295,07
2;2026-01-04 07:00:00.000;293,89
2;2026-01-04 06:00:00.000;304,18
2;2026-01-04 05:00:00.000;302,56
2;2026-01-04 04:00:00.000;291,56
2;2026-01-04 03:00:00.000;301,57
2;2026-01-04 02:00:00.000;306,37
2;2026-01-04 01:00:00.000;299,26
2;2026-01-04 00:00:00.000;304,07
2;2026-01-03 23:00:00.000;293,71
2;2026-01-03 22:00:00.000;292,63
2;2026-01-03 21:00:00.000;301,04
2;2026-01-03 20:00:00.000;297,52
2;2026-01-03 19:00:00.000;301,54
2;2026-01-03 18:00:00.000;296,26
2;2026-01-03 17:00:00.000;290,39
2;2026-01-03 16:00:00.000;298,13
2;2026-01-03 15:00:00.000;303,8
2;2026-01-03 14:00:00.000;302,55
2;2026-01-03 13:00:00.000;304,19
2;2026-01-03 12:00:00.000;292,43
2;2026-01-03 11:00:00.000;297,57
2;2026-01-03 10:00:00.000;301,75
2;2026-01-03 09:00:00.000;307,61
2;2026-01-03 08:00:00.000;302,83
2;2026-01-03 07:00:00.000;296,69
2;2026-01-03 06:00:00.000;304,03
2;2026-01-03 05:00:00.000;307,69
2;2026-01-03 04:00:00.000;301,93
2;2026-01-03 03:00:00.000;300,42
2;2026-01-03 02:00:00.000;292,34
2;2026-01-03 01:00:00.000;292,11
2;2026-01-03 00:00:00.000;300,43
2;2026-01-02 23:00:00.000;300,7
2;2026-01-02 22:00:00.000;299,52
2;2026-01-02 21:00:00.000;293,66
2;2026-01-02 20:00:00.000;297,02
2;2026-01-02 19:00:00.000;305,09
2;2026-01-02 18:00:00.000;299,52
2;2026-01-02 17:00:00.000;302,53
2;2026-01-02 16:00:00.000;290,66
2;2026-01-02 15:00:00.000;296,94
2;2026-01-02 14:00:00.000;297,56
2;2026-01-02 13:00:00.000;291,82
2;2026-01-02 12:00:00.000;296,76
2;2026-01-02 11:00:00.000;298,06
2;2026-01-02 10:00:00.000;301,9
2;2026-01-02 09:00:00.000;301,33
2;2026-01-02 08:00:00.000;304,44
2;2026-01-02 07:00:00.000;303,32
2;2026-01-02 06:00:00.000;308,85
2;2026-01-02 05:00:00.000;306,54
2;2026-01-02 04:00:00.000;304,94
2;2026-01-02 03:00:00.000;309,63
2;2026-01-02 02:00:00.000;299,87
2;2026-01-02 01:00:00.000;301,02
2;2026-01-02 00:00:00.000;292,52
2;2026-01-01 23:00:00.000;303,48
2;2026-01-01 22:00:00.000;307,17
2;2026-01-01 21:00:00.000;299,93
2;2026-01-01 20:00:00.000;290,19
2;2026-01-01 19:00:00.000;308,58
2;2026-01-01 18:00:00.000;301,08
2;2026-01-01 17:00:00.000;296,14
2;2026-01-01 16:00:00.000;293,63
2;2026-01-01 15:00:00.000;305,81
2;2026-01-01 14:00:00.000;295,86
2;2026-01-01 13:00:00.000;298,22
2;2026-01-01 12:00:00.000;309,35
2;2026-01-01 11:00:00.000;298,11
2;2026-01-01 10:00:00.000;291,62
2;2026-01-01 09:00:00.000;303,02
2;2026-01-01 08:00:00.000;298,83
2;2026-01-01 07:00:00.000;292,29
2;2026-01-01 06:00:00.000;300,17
2;2026-01-01 05:00:00.000;294,2
2;2026-01-01 04:00:00.000;293,8
2;2026-01-01 03:00:00.000;293,88
2;2026-01-01 02:00:00.000;309,14
2;2026-01-01 01:00:00.000;306,72
2;2026-01-01 00:00:00.000;291,23
